cdr file unit name,cdr unit code,cdr file nameplate ac mw,cdr file county,eia plant name,eia county,eia nameplate ac,eia lat,eia lon,eia solar Utility ID,eia solar Utility Name,eia solar Plant Code,eia solar Plant Name,eia solar State,eia solar County,eia solar Generator ID,eia solar Status,eia solar Technology,eia solar Prime Mover,eia solar Sector Name,eia solar Sector,eia solar Nameplate Capacity (MW),eia solar Summer Capacity (MW),eia solar Winter Capacity (MW),eia solar Operating Month,eia solar Operating Year,eia solar Lenses / Mirrors?,eia solar Single-Axis Tracking?,eia solar Dual-Axis Tracking?,eia solar Fixed Tilt?,eia solar Bifacial?,eia solar East West Fixed Tilt?,eia solar Parabolic Trough?,eia solar Linear Fresnel?,eia solar Power Tower?,eia solar Dish Engine?,eia solar Other Solar Technology?,eia solar Azimuth Angle,eia solar Tilt Angle,eia solar DC Net Capacity (MW),eia solar Crystalline Silicon?,eia solar Thin-Film (CdTe)?,eia solar Thin-Film (A-Si)?,eia solar Thin-Film (CIGS)?,eia solar Thin-Film (Other)?,eia solar Other Materials?,eia solar Net Metering Agreement?,eia solar Net Metering DC Capacity (MW),eia solar Virtual Net Metering Agreement?,eia solar Virtual Net Metering DC Capacity (MW),eia solar Latitude,eia solar Longitude,eia solar plant_name_county
EAST BLACKLAND SOLAR (PFLUGERVILLE SOLAR),E_BLACK_UNIT_1,144.0,TRAVIS,East Blackland Solar Project 1,Travis,144.0,30.4214,-97.4614,65411.0,Duke Energy Renewables Services,57659.0,East Blackland Solar Project 1,TX,Travis,PSF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2.0,144.0,144.0,144.0,7.0,2021.0,,Y,,,,,,,,,,180.0, ,186.0,Y,,,,,,N, ,N, ,30.4214,-97.4614,East Blackland Solar Project 1 Travis
