cdr file unit name,cdr unit code,cdr file nameplate ac mw,cdr file county,eia plant name,eia county,eia nameplate ac,eia lat,eia lon,eia solar Utility ID,eia solar Utility Name,eia solar Plant Code,eia solar Plant Name,eia solar State,eia solar County,eia solar Generator ID,eia solar Status,eia solar Technology,eia solar Prime Mover,eia solar Sector Name,eia solar Sector,eia solar Nameplate Capacity (MW),eia solar Summer Capacity (MW),eia solar Winter Capacity (MW),eia solar Operating Month,eia solar Operating Year,eia solar Lenses / Mirrors?,eia solar Single-Axis Tracking?,eia solar Dual-Axis Tracking?,eia solar Fixed Tilt?,eia solar Bifacial?,eia solar East West Fixed Tilt?,eia solar Parabolic Trough?,eia solar Linear Fresnel?,eia solar Power Tower?,eia solar Dish Engine?,eia solar Other Solar Technology?,eia solar Azimuth Angle,eia solar Tilt Angle,eia solar DC Net Capacity (MW),eia solar Crystalline Silicon?,eia solar Thin-Film (CdTe)?,eia solar Thin-Film (A-Si)?,eia solar Thin-Film (CIGS)?,eia solar Thin-Film (Other)?,eia solar Other Materials?,eia solar Net Metering Agreement?,eia solar Net Metering DC Capacity (MW),eia solar Virtual Net Metering Agreement?,eia solar Virtual Net Metering DC Capacity (MW),eia solar Latitude,eia solar Longitude,eia solar plant_name_county
LILY SOLAR,LILY_SOLAR1,147.6,KAUFMAN,Lily Solar Hybrid,Kaufman,146.7,32.533273,-96.428985,63549.0,"Lily Solar, LLC",63892.0,Lily Solar Hybrid,TX,Kaufman,LILY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2.0,146.7,146.7,146.7,10.0,2021.0,,Y,N,,Y,,,,,,,90.0,90,180.9,Y,,,,,,N, ,N, ,32.533273,-96.428985,Lily Solar Hybrid Kaufman
